CustomerID,Aging,Gender,Location(CityTier),Churn,PreferedOrderCat,MembershipLevel,MaritalStatus,Complain,SatisfactionScore
53008,42,Male,1,1,Laptop & Accessory,High,Divorced,0,4
53009,39,Female,1,0,Mobile Phone,Critical,Single,1,4
53010,36,Female,3,0,Laptop & Accessory,High,Divorced,1,4
53011,36,Male,3,0,Laptop & Accessory,Critical,Single,1,3
53012,35,Male,3,0,Laptop & Accessory,Medium,Married,0,2
53013,40,Female,1,0,Laptop & Accessory,Critical,Single,0,2
53014,43,Male,1,1,Mobile Phone,Medium,Divorced,1,2
53015,35,Female,1,0,Laptop & Accessory,High,Divorced,0,2
53016,36,Female,1,0,Fashion,High,Divorced,0,3
53017,43,Male,1,0,Others,Medium,Divorced,0,2
53018,39,Female,3,1,Laptop & Accessory,High,Divorced,1,3
53019,35,Male,3,0,Laptop & Accessory,Critical,Single,0,2
53020,40,Male,1,0,Others,Critical,Divorced,0,3
53021,38,Female,1,0,Laptop & Accessory,Critical,Married,0,3
53022,39,Male,3,0,Laptop & Accessory,Medium,Divorced,1,4
53023,34,Female,1,0,Laptop & Accessory,Medium,Single,0,3
53024,41,Female,1,0,Fashion,High,Divorced,0,5
53025,39,Male,1,0,Laptop & Accessory,High,Divorced,0,2
53026,35,Male,3,0,Laptop & Accessory,Medium,Divorced,1,2
53027,40,Male,1,1,Mobile Phone,Critical,Divorced,1,5
53028,37,Male,1,0,Mobile Phone,Critical,Single,0,2
53029,35,Female,3,0,Laptop & Accessory,High,Married,0,3
53030,40,Female,3,0,Laptop & Accessory,Medium,Divorced,0,4
53031,42,Male,1,0,Laptop & Accessory,Critical,Married,0,2
53032,35,Male,1,0,Fashion,High,Married,1,2
53033,42,Female,1,0,Fashion,High,Single,1,2
53034,39,Female,3,0,Laptop & Accessory,High,Married,1,4
53035,37,Male,1,0,Fashion,High,Single,0,4
53036,42,Male,1,0,Mobile Phone,Critical,Married,0,2
53037,37,Male,1,0,Laptop & Accessory,Critical,Single,1,4
53038,36,Male,3,0,Laptop & Accessory,High,Single,0,3
53039,36,Female,1,0,Grocery,Critical,Single,0,2
53040,34,Male,3,0,Laptop & Accessory,Critical,Divorced,0,3
53041,37,Male,2,0,Mobile Phone,Critical,Married,1,3
53042,37,Female,1,0,Mobile Phone,Medium,Divorced,0,4
53043,35,Female,3,0,Fashion,Medium,Divorced,0,3
53044,34,Male,1,0,Laptop & Accessory,High,Married,1,5
53045,35,Female,3,0,Laptop & Accessory,High,Divorced,1,3
53046,34,Male,3,0,Laptop & Accessory,Medium,Divorced,0,3
53047,35,Male,1,0,Laptop & Accessory,Critical,Single,0,2
53048,42,Female,3,1,Mobile Phone,High,Single,1,4
53049,34,Female,3,0,Laptop & Accessory,High,Single,0,2
53050,39,Male,3,0,Fashion,High,Divorced,0,2
53051,40,Male,1,0,Laptop & Accessory,High,Divorced,0,3
53052,39,Female,1,0,Mobile Phone,High,Divorced,1,3
53053,37,Male,3,0,Mobile Phone,High,Single,0,2
53054,41,Female,3,1,Mobile Phone,Medium,Single,1,3
53055,40,Female,1,0,Mobile Phone,Medium,Divorced,0,5
53056,41,Female,1,0,Laptop & Accessory,High,Divorced,0,3
53057,37,Male,3,1,Laptop & Accessory,Critical,Single,0,4
53058,35,Male,1,0,Fashion,Medium,Single,0,2
53059,37,Male,3,1,Laptop & Accessory,Critical,Divorced,1,3
53060,36,Male,1,0,Mobile Phone,Medium,Single,1,4
53061,42,Female,3,1,Mobile Phone,High,Single,0,4
53062,36,Male,1,0,Mobile Phone,Medium,Single,0,2
53063,34,Male,1,0,Laptop & Accessory,High,Single,0,4
53064,39,Male,1,0,Mobile Phone,Medium,Married,0,4
53065,38,Male,3,0,Laptop & Accessory,High,Single,0,2
53066,39,Male,1,0,Fashion,Medium,Single,0,3
53067,39,Female,3,0,Laptop & Accessory,Critical,Divorced,0,2
53068,34,Female,1,0,Mobile Phone,Critical,Divorced,0,3
53069,35,Male,3,1,Laptop & Accessory,Medium,Single,1,2
53070,38,Female,1,0,Grocery,Medium,Single,1,2
53071,35,Female,3,0,Laptop & Accessory,Medium,Married,1,3
53072,37,Male,3,0,Mobile Phone,Critical,Divorced,0,4
53073,34,Male,1,1,Mobile Phone,Medium,Single,0,5
53074,36,Female,1,0,Mobile Phone,High,Divorced,0,4
53075,37,Male,3,0,Fashion,Medium,Divorced,0,3
53076,35,Male,1,1,Mobile Phone,High,Single,1,2
53077,43,Female,1,0,Mobile Phone,Critical,Married,0,5
53078,40,Female,3,0,Laptop & Accessory,High,Married,0,4
53079,36,Female,1,0,Mobile Phone,Critical,Married,0,5
53080,40,Male,1,0,Laptop & Accessory,Medium,Single,1,4
53081,34,Male,1,0,Grocery,High,Married,0,4
53082,37,Female,1,0,Laptop & Accessory,Medium,Divorced,0,3
53083,39,Male,1,0,Others,Medium,Divorced,0,5
53084,34,Female,3,0,Laptop & Accessory,Medium,Divorced,0,3
53085,34,Female,1,0,Laptop & Accessory,High,Divorced,0,5
53086,35,Male,1,0,Mobile Phone,High,Divorced,0,2
53087,36,Female,1,0,Laptop & Accessory,High,Married,1,3
53088,41,Female,3,0,Laptop & Accessory,Critical,Single,1,2
53089,34,Female,1,0,Laptop & Accessory,Medium,Divorced,1,3
53090,43,Male,1,0,Mobile Phone,High,Divorced,0,5
53091,43,Male,1,0,Others,Critical,Married,1,3
53092,38,Female,3,0,Grocery,Critical,Divorced,0,5
53093,34,Female,3,0,Laptop & Accessory,Medium,Single,0,3
53094,39,Male,3,0,Fashion,High,Divorced,0,5
53095,34,Male,1,0,Laptop & Accessory,High,Married,0,5
53096,40,Male,1,1,Mobile Phone,High,Divorced,0,5
53097,34,Male,1,0,Fashion,High,Divorced,1,3
53098,35,Male,1,0,Mobile Phone,Medium,Divorced,0,2
53099,38,Female,1,0,Grocery,Critical,Divorced,0,2
53100,35,Female,1,0,Laptop & Accessory,Medium,Married,0,3
53101,43,Female,1,0,Laptop & Accessory,Medium,Single,0,2
53102,38,Female,1,0,Others,Critical,Divorced,0,5
53103,43,Female,1,0,Laptop & Accessory,High,Married,0,3
53104,40,Female,1,0,Laptop & Accessory,High,Divorced,0,2
53105,41,Female,3,1,Mobile Phone,Medium,Single,1,4
53106,34,Female,3,1,Mobile Phone,Critical,Married,0,3
53107,35,Male,1,0,Mobile Phone,High,Divorced,1,2
53108,41,Female,3,0,Others,Medium,Divorced,0,3
53109,38,Female,1,0,Mobile Phone,High,Married,0,2
53110,35,Male,1,0,Mobile Phone,High,Divorced,0,2
53111,37,Male,1,0,Fashion,High,Divorced,0,3
53112,34,Female,1,1,Mobile Phone,High,Divorced,0,4
53113,38,Male,2,1,Mobile Phone,High,Single,0,2
53114,38,Female,3,0,Fashion,High,Divorced,0,5
53115,37,Male,3,0,Grocery,Critical,Married,0,2
53116,39,Male,1,0,Grocery,Medium,Divorced,0,3
53117,43,Female,1,0,Mobile Phone,Medium,Single,0,2
53118,34,Female,3,0,Fashion,Medium,Divorced,0,5
53119,38,Female,1,0,Laptop & Accessory,High,Married,0,2
53120,39,Male,1,0,Grocery,Medium,Divorced,0,3
53121,34,Male,1,0,Mobile Phone,Critical,Single,0,3
53122,39,Female,1,0,Laptop & Accessory,High,Single,0,3
53123,40,Male,1,0,Mobile Phone,High,Married,0,3
53124,41,Female,3,0,Fashion,High,Divorced,1,2
53125,38,Male,1,0,Fashion,High,Married,0,4
53126,40,Male,1,1,Fashion,High,Divorced,1,3
53127,35,Male,1,1,Mobile Phone,High,Married,0,2
53128,43,Male,3,0,Mobile Phone,High,Single,0,4
53129,35,Male,1,0,Fashion,Critical,Divorced,1,3
53130,43,Male,1,1,Fashion,Critical,Divorced,0,3
53131,39,Female,2,1,Fashion,Medium,Married,1,5
53132,36,Male,1,0,Mobile Phone,Critical,Divorced,0,3
53133,43,Male,3,0,Fashion,Critical,Single,0,2
53134,41,Male,1,1,Mobile Phone,High,Single,0,3
53135,42,Female,3,0,Laptop & Accessory,High,Divorced,0,2
53136,34,Female,3,0,Grocery,Critical,Single,0,4
53137,38,Male,3,0,Laptop & Accessory,Medium,Single,0,2
53138,40,Male,3,0,Laptop & Accessory,Critical,Divorced,0,3
53139,37,Female,1,0,Grocery,High,Single,0,3
53140,35,Female,1,0,Mobile Phone,High,Divorced,0,3
53141,38,Male,3,0,Laptop & Accessory,High,Single,1,2
53142,36,Male,1,0,Fashion,Critical,Divorced,1,5
53143,38,Male,3,0,Laptop & Accessory,High,Divorced,0,4
53144,40,Female,2,1,Mobile Phone,Critical,Married,1,3
53145,37,Male,1,0,Laptop & Accessory,High,Married,0,2
53146,42,Female,1,0,Grocery,Medium,Married,0,3
53147,36,Male,3,0,Fashion,Critical,Married,0,2
53148,43,Male,3,1,Mobile Phone,Medium,Single,1,4
53149,36,Male,3,0,Fashion,High,Married,0,5
53150,40,Female,1,0,Laptop & Accessory,Critical,Single,1,3
53151,39,Male,3,0,Laptop & Accessory,High,Married,0,3
53152,43,Female,3,0,Laptop & Accessory,Medium,Single,0,3
53153,35,Male,3,0,Laptop & Accessory,High,Single,0,2
53154,35,Male,1,1,Mobile Phone,Critical,Single,1,2
53155,40,Female,1,0,Fashion,Critical,Single,0,2
53156,40,Female,1,0,Fashion,High,Divorced,0,3
53157,39,Female,3,0,Grocery,Critical,Divorced,0,5
53158,34,Male,3,0,Fashion,Critical,Married,0,4
53159,39,Male,1,0,Laptop & Accessory,High,Married,1,5
53160,37,Male,3,1,Laptop & Accessory,High,Divorced,0,3
53161,42,Male,3,0,Mobile Phone,High,Divorced,0,2
53162,37,Female,1,0,Laptop & Accessory,High,Divorced,0,3
53163,43,Female,1,0,Laptop & Accessory,Critical,Divorced,0,4
53164,41,Male,1,0,Others,Medium,Married,1,3
53165,37,Male,1,0,Mobile Phone,High,Divorced,1,2
53166,40,Male,3,0,Laptop & Accessory,High,Divorced,0,4
53167,39,Male,1,0,Mobile Phone,Critical,Divorced,0,4
53168,41,Male,2,0,Others,High,Divorced,0,4
53169,38,Male,3,0,Mobile Phone,High,Divorced,0,3
53170,37,Female,1,1,Mobile Phone,High,Divorced,1,3
53171,43,Male,3,1,Mobile Phone,High,Divorced,0,5
53172,40,Male,1,0,Mobile Phone,High,Divorced,1,2
53173,35,Male,3,1,Laptop & Accessory,High,Married,0,5
53174,42,Male,1,0,Laptop & Accessory,Medium,Single,0,2
53175,35,Male,3,0,Laptop & Accessory,Critical,Married,0,2
53176,36,Female,1,0,Mobile Phone,Medium,Married,0,3
53177,35,Male,3,0,Laptop & Accessory,High,Divorced,1,3
53178,38,Female,1,0,Mobile Phone,Critical,Single,0,4
53179,43,Female,1,0,Laptop & Accessory,High,Divorced,0,2
53180,36,Male,1,0,Grocery,High,Married,1,2
53181,43,Female,1,0,Mobile Phone,High,Single,0,5
53182,42,Male,1,0,Laptop & Accessory,High,Married,1,3
53183,36,Female,1,0,Grocery,High,Divorced,0,5
53184,34,Female,2,0,Laptop & Accessory,Critical,Single,0,3
53185,41,Female,3,0,Mobile Phone,High,Married,1,3
53186,41,Male,3,1,Mobile Phone,Medium,Married,0,5
53187,43,Male,3,0,Mobile Phone,Critical,Single,0,3
53188,42,Male,1,0,Others,Critical,Divorced,1,2
53189,38,Male,1,0,Mobile Phone,High,Divorced,0,3
53190,40,Male,3,0,Laptop & Accessory,Critical,Married,0,3
53191,37,Female,1,0,Laptop & Accessory,Medium,Divorced,1,2
53192,43,Female,1,0,Mobile Phone,Critical,Married,0,3
53193,43,Female,3,0,Laptop & Accessory,High,Single,0,5
53194,37,Male,1,0,Mobile Phone,Medium,Divorced,0,2
53195,35,Female,3,1,Laptop & Accessory,High,Divorced,0,5
53196,37,Female,1,0,Mobile Phone,Medium,Divorced,1,2
53197,37,Male,1,0,Fashion,Critical,Divorced,0,3
53198,36,Female,3,0,Laptop & Accessory,High,Divorced,0,3
53199,39,Male,1,0,Laptop & Accessory,Medium,Single,0,2
53200,43,Male,1,0,Laptop & Accessory,High,Married,0,2
53201,38,Male,2,0,Fashion,High,Divorced,0,4
53202,42,Male,1,0,Laptop & Accessory,High,Married,1,4
53203,34,Male,1,0,Mobile Phone,High,Single,0,2
53204,35,Male,1,1,Mobile,Medium,Single,1,3
53205,43,Male,1,1,Mobile Phone,Medium,Single,1,5
53206,39,Male,1,0,Mobile Phone,Critical,Divorced,0,3
53207,34,Male,1,0,Mobile Phone,Critical,Divorced,0,5
53208,41,Male,3,0,Laptop & Accessory,High,Divorced,0,4
53209,42,Female,3,0,Laptop & Accessory,Medium,Single,0,2
53210,37,Male,1,0,Mobile Phone,High,Married,0,2
53211,38,Male,3,0,Laptop & Accessory,High,Divorced,0,4
53212,35,Female,3,0,Laptop & Accessory,High,Married,1,2
53213,38,Male,1,0,Mobile Phone,Critical,Single,0,2
53214,37,Male,1,0,Mobile Phone,High,Divorced,1,3
53215,36,Female,1,0,Fashion,Medium,Single,0,4
53216,34,Female,3,1,Laptop & Accessory,Medium,Single,0,3
53217,37,Female,1,0,Laptop & Accessory,Medium,Single,0,3
53218,37,Male,3,0,Laptop & Accessory,Critical,Single,0,2
53219,40,Male,3,1,Laptop & Accessory,Critical,Divorced,1,3
53220,43,Female,1,0,Laptop & Accessory,Critical,Single,0,2
53221,37,Female,1,0,Fashion,Critical,Divorced,0,5
53222,41,Female,1,0,Fashion,Medium,Single,0,2
53223,39,Male,3,0,Laptop & Accessory,High,Single,0,5
53224,39,Male,3,0,Fashion,Medium,Divorced,1,5
53225,41,Male,1,0,Grocery,Medium,Divorced,0,3
53226,38,Male,2,0,Others,High,Married,0,2
53227,35,Male,3,0,Laptop & Accessory,High,Single,0,5
53228,41,Male,1,0,Fashion,High,Married,0,5
53229,39,Male,2,0,Others,High,Divorced,0,3
53230,35,Male,3,0,Mobile Phone,Medium,Divorced,0,4
53231,36,Female,1,1,Mobile Phone,High,Single,1,4
53232,34,Female,1,0,Fashion,High,Divorced,0,5
53233,43,Female,1,0,Fashion,High,Single,1,3
53234,42,Male,1,0,Mobile Phone,Critical,Single,0,3
53235,42,Female,3,0,Grocery,Medium,Married,1,3
53236,35,Male,3,0,Laptop & Accessory,Medium,Married,0,2
53237,35,Male,3,0,Mobile Phone,Medium,Single,0,3
53238,39,Male,1,1,Mobile Phone,Critical,Married,1,3
53239,40,Male,3,0,Laptop & Accessory,High,Divorced,0,2
53240,42,Female,1,0,Laptop & Accessory,High,Single,0,3
53241,34,Male,1,0,Mobile Phone,High,Divorced,0,5
53242,37,Female,2,0,Laptop & Accessory,Critical,Divorced,0,4
53243,42,Male,1,0,Grocery,Medium,Divorced,0,2
53244,35,Female,1,0,Mobile Phone,Medium,Single,1,2
53245,41,Female,1,0,Laptop & Accessory,Critical,Single,0,5
53246,37,Male,3,0,Mobile Phone,Medium,Married,0,4
53247,43,Male,1,0,Laptop & Accessory,Critical,Single,0,2
53248,41,Female,1,0,Laptop & Accessory,High,Married,0,5
53249,40,Male,1,0,Laptop & Accessory,Critical,Divorced,0,2
53250,38,Male,1,0,Mobile Phone,High,Divorced,1,3
53251,37,Female,1,0,Laptop & Accessory,Critical,Married,0,5
53252,43,Male,3,0,Grocery,Medium,Divorced,0,5
53253,43,Male,1,1,Mobile Phone,Critical,Single,1,2
53254,36,Female,3,0,Laptop & Accessory,Medium,Single,0,2
53255,40,Male,3,0,Laptop & Accessory,Critical,Single,0,3
53256,37,Male,1,0,Mobile Phone,High,Single,0,3
53257,35,Female,3,1,Laptop & Accessory,High,Single,1,3
53258,37,Male,3,0,Laptop & Accessory,Medium,Single,0,2
53259,39,Male,1,1,Others,High,Divorced,1,5
53260,40,Male,3,0,Fashion,Medium,Single,0,5
53261,41,Male,1,0,Mobile Phone,Medium,Divorced,0,2
53262,42,Female,1,0,Mobile Phone,High,Married,0,2
53263,43,Female,1,0,Laptop & Accessory,Medium,Divorced,0,3
53264,37,Male,3,1,Laptop & Accessory,Critical,Single,0,5
53265,34,Female,1,0,Mobile Phone,High,Single,0,2
53266,37,Female,1,0,Laptop & Accessory,High,Married,1,5
53267,41,Male,3,0,Laptop & Accessory,High,Divorced,0,2
53268,35,Female,1,0,Mobile Phone,Medium,Married,1,5
53269,36,Female,1,0,Laptop & Accessory,High,Single,1,5
53270,36,Female,1,0,Mobile Phone,High,Single,0,5
53271,43,Female,3,0,Mobile Phone,High,Divorced,0,2
53272,42,Male,1,0,Mobile Phone,Medium,Divorced,0,3
53273,39,Female,1,0,Laptop & Accessory,High,Divorced,0,4
53274,43,Female,3,0,Laptop & Accessory,High,Divorced,0,5
53275,35,Male,1,0,Others,Medium,Married,0,2
53276,43,Male,1,1,Mobile Phone,High,Divorced,1,5
53277,38,Male,1,0,Mobile Phone,High,Married,0,4
53278,40,Female,1,0,Laptop & Accessory,High,Divorced,0,3
53279,40,Male,1,0,Grocery,High,Divorced,0,3
53280,38,Female,1,1,Mobile Phone,Critical,Divorced,1,5
53281,36,Male,1,0,Fashion,Critical,Divorced,0,3
53282,43,Female,3,1,Laptop & Accessory,High,Single,0,5
53283,42,Female,1,0,Grocery,Critical,Divorced,1,2
53284,36,Female,1,0,Laptop & Accessory,Medium,Divorced,0,4
53285,36,Male,1,0,Mobile Phone,High,Divorced,0,3
53286,40,Male,1,1,Others,High,Single,1,4
53287,35,Female,1,0,Mobile Phone,Medium,Single,0,3
53288,35,Female,1,0,Laptop & Accessory,Medium,Divorced,1,2
53289,42,Male,1,1,Mobile Phone,Medium,Single,0,3
53290,38,Male,2,0,Mobile Phone,Critical,Divorced,0,4
53291,39,Female,1,0,Laptop & Accessory,High,Divorced,0,3
53292,42,Male,1,0,Laptop & Accessory,High,Single,0,3
53293,39,Female,1,0,Laptop & Accessory,Medium,Single,1,2
53294,38,Female,1,0,Mobile Phone,Medium,Single,0,3
53295,38,Male,1,0,Laptop & Accessory,High,Divorced,0,4
53296,39,Male,1,0,Laptop & Accessory,High,Married,0,5
53297,37,Female,1,0,Mobile Phone,Critical,Single,0,2
53298,36,Female,3,1,Fashion,High,Divorced,0,2
53299,37,Male,3,1,Laptop & Accessory,Critical,Single,0,2
53300,42,Male,1,0,Grocery,High,Divorced,0,5
53301,38,Male,1,0,Fashion,Critical,Married,1,2
53302,34,Male,1,0,Fashion,Critical,Single,0,3
53303,34,Female,3,0,Laptop & Accessory,Critical,Divorced,1,4
53304,43,Male,2,0,Mobile Phone,Medium,Divorced,0,2
53305,41,Female,1,1,Mobile Phone,Critical,Divorced,1,3
53306,34,Male,1,0,Mobile Phone,High,Divorced,0,2
53307,43,Female,3,0,Grocery,High,Divorced,0,3
53308,34,Male,1,0,Laptop & Accessory,Critical,Single,0,4
53309,43,Male,1,0,Mobile Phone,Medium,Single,0,5
53310,43,Male,3,0,Laptop & Accessory,Medium,Married,0,5
53311,41,Female,1,0,Mobile Phone,High,Single,0,5
53312,39,Male,3,0,Laptop & Accessory,High,Divorced,1,2
53313,40,Male,3,0,Laptop & Accessory,Critical,Married,0,2
53314,38,Male,1,0,Mobile Phone,High,Married,0,2
53315,43,Female,3,0,Fashion,Medium,Divorced,1,2
53316,37,Male,3,0,Fashion,Critical,Married,1,5
53317,39,Female,1,0,Laptop & Accessory,High,Divorced,0,3
53318,39,Female,1,0,Grocery,Critical,Divorced,0,2
53319,40,Male,3,0,Laptop & Accessory,High,Married,0,3
53320,34,Male,2,0,Mobile Phone,Medium,Married,0,2
53321,38,Male,1,0,Laptop & Accessory,Critical,Divorced,0,2
53322,43,Male,1,0,Mobile Phone,Medium,Divorced,1,2
53323,38,Male,1,0,Mobile Phone,High,Single,1,2
53324,35,Male,2,0,Mobile Phone,Medium,Divorced,0,5
53325,39,Male,3,0,Laptop & Accessory,High,Divorced,1,5
53326,37,Female,1,0,Fashion,Critical,Divorced,1,3
53327,39,Female,1,1,Mobile Phone,High,Married,1,4
53328,34,Male,1,0,Mobile Phone,Critical,Married,0,2
53329,38,Male,3,0,Laptop & Accessory,High,Divorced,0,5
53330,40,Female,1,0,Mobile Phone,High,Divorced,0,5
53331,43,Male,1,0,Mobile Phone,Medium,Divorced,0,2
53332,36,Male,3,0,Laptop & Accessory,Critical,Divorced,0,4
53333,43,Male,3,0,Mobile Phone,High,Divorced,0,4
53334,36,Female,1,0,Laptop & Accessory,Critical,Divorced,1,2
53335,38,Male,1,0,Mobile Phone,High,Divorced,1,2
53336,34,Female,3,1,Mobile Phone,High,Married,1,3
53337,34,Male,3,0,Grocery,Medium,Divorced,0,2
53338,38,Male,1,0,Fashion,High,Divorced,0,4
53339,40,Female,3,0,Mobile Phone,High,Divorced,0,2
53340,43,Female,1,0,Grocery,High,Single,0,2
53341,40,Female,1,0,Laptop & Accessory,Medium,Divorced,0,2
53342,41,Female,3,0,Laptop & Accessory,Medium,Divorced,1,2
53343,43,Male,3,0,Fashion,Medium,Single,1,4
53344,36,Male,1,0,Grocery,Critical,Married,0,5
53345,41,Female,2,0,Laptop & Accessory,Medium,Divorced,0,2
53346,38,Male,2,0,Mobile Phone,Medium,Married,1,4
53347,39,Male,1,1,Mobile Phone,High,Single,1,2
53348,42,Female,1,0,Mobile Phone,Critical,Married,0,2
53349,41,Male,1,0,Mobile Phone,High,Divorced,1,5
53350,39,Male,3,0,Laptop & Accessory,High,Single,0,2
53351,39,Male,1,1,Mobile Phone,High,Married,1,2
53352,42,Female,1,0,Laptop & Accessory,Critical,Married,0,4
53353,38,Female,3,1,Mobile Phone,High,Single,0,3
53354,36,Female,1,1,Mobile Phone,High,Single,0,2
53355,40,Male,1,0,Laptop & Accessory,Critical,Divorced,1,2
53356,42,Female,3,0,Mobile Phone,High,Single,1,2
53357,39,Female,1,1,Laptop & Accessory,Critical,Divorced,1,3
53358,38,Female,1,1,Mobile Phone,High,Married,1,2
53359,37,Female,1,0,Mobile Phone,Critical,Married,0,3
53360,38,Male,1,1,Mobile Phone,High,Divorced,1,5
53361,34,Female,1,0,Mobile Phone,High,Single,0,3
53362,38,Male,1,0,Mobile Phone,Medium,Married,0,4
53363,39,Female,3,0,Laptop & Accessory,High,Single,0,3
53364,35,Male,1,0,Mobile Phone,Critical,Single,1,5
53365,40,Female,1,0,Fashion,Critical,Married,1,4
53366,43,Male,3,0,Mobile Phone,Critical,Divorced,0,3
53367,41,Female,1,0,Laptop & Accessory,Critical,Divorced,1,2
53368,40,Female,1,0,Fashion,High,Divorced,0,4
53369,42,Male,1,0,Mobile Phone,Medium,Divorced,0,3
53370,36,Female,3,0,Laptop & Accessory,Medium,Divorced,0,3
53371,42,Male,1,0,Mobile Phone,Critical,Single,0,2
53372,42,Female,1,0,Fashion,Critical,Divorced,0,5
53373,42,Female,1,0,Mobile Phone,High,Divorced,0,4
53374,43,Male,3,1,Mobile Phone,High,Divorced,1,4
53375,42,Male,3,0,Fashion,High,Married,0,4
53376,35,Male,3,0,Laptop & Accessory,High,Single,0,5
53377,36,Male,1,0,Mobile Phone,Medium,Single,1,5
53378,41,Male,1,0,Mobile Phone,High,Single,0,3
53379,43,Male,3,1,Mobile Phone,Medium,Single,1,4
53380,35,Male,1,1,Mobile Phone,High,Single,0,5
53381,34,Female,1,0,Laptop & Accessory,Medium,Divorced,1,2
53382,34,Male,1,0,Mobile Phone,Critical,Married,1,4
53383,43,Female,1,0,Laptop & Accessory,High,Divorced,0,5
53384,41,Male,3,1,Fashion,Critical,Divorced,1,2
53385,36,Female,1,0,Laptop & Accessory,Medium,Single,0,2
53386,40,Male,3,1,Fashion,High,Divorced,0,3
53387,42,Male,1,0,Laptop & Accessory,Critical,Divorced,0,4
53388,42,Female,3,0,Mobile Phone,Medium,Divorced,0,2
53389,41,Female,3,0,Laptop & Accessory,High,Divorced,0,3
53390,36,Male,1,0,Grocery,Critical,Divorced,0,2
53391,41,Male,1,1,Mobile Phone,Medium,Single,0,3
53392,39,Male,3,0,Grocery,High,Married,0,3
53393,43,Male,3,0,Fashion,Medium,Married,0,3
53394,39,Female,3,0,Laptop & Accessory,Critical,Single,1,2
53395,35,Male,3,0,Fashion,Medium,Married,0,2
53396,35,Male,3,0,Fashion,Critical,Single,0,3
53397,43,Female,3,1,Grocery,High,Single,1,4
53398,41,Male,1,0,Laptop & Accessory,Medium,Married,1,3
53399,35,Male,3,0,Laptop & Accessory,Medium,Married,0,2
53400,34,Male,1,1,Mobile Phone,Critical,Single,1,5
53401,34,Male,3,0,Grocery,High,Single,0,3
53402,38,Female,1,1,Mobile Phone,High,Single,1,5
53403,38,Female,1,0,Mobile Phone,Critical,Single,0,2
53404,43,Female,1,0,Mobile Phone,Medium,Married,0,2
53405,39,Male,1,0,Grocery,Medium,Married,0,2
53406,39,Female,1,0,Laptop & Accessory,Critical,Divorced,1,4
53407,43,Male,1,0,Others,Critical,Married,0,3
53408,41,Female,1,0,Mobile Phone,Critical,Divorced,0,4
53409,41,Male,1,0,Laptop & Accessory,Critical,Divorced,1,5
53410,35,Female,3,0,Laptop & Accessory,Medium,Single,1,2
53411,40,Female,1,1,Mobile Phone,Medium,Divorced,1,3
53412,34,Male,1,0,Grocery,Critical,Divorced,1,3
53413,43,Male,1,0,Mobile Phone,High,Divorced,0,3
53414,38,Male,1,0,Fashion,High,Married,0,3
53415,34,Female,1,0,Laptop & Accessory,High,Married,0,3
53416,39,Male,1,1,Mobile Phone,Medium,Married,1,4
53417,42,Female,1,0,Laptop & Accessory,Medium,Divorced,0,5
53418,39,Male,1,0,Mobile,High,Single,0,2
53419,34,Female,1,0,Fashion,High,Divorced,0,3
53420,37,Female,1,0,Fashion,High,Married,1,3
53421,41,Female,1,0,Fashion,High,Divorced,1,5
53422,43,Female,1,1,Mobile Phone,High,Single,1,5
53423,38,Female,1,1,Mobile Phone,Medium,Single,0,4
53424,41,Male,1,0,Laptop & Accessory,Medium,Divorced,0,2
53425,38,Male,1,0,Mobile Phone,Medium,Divorced,0,5
53426,40,Male,1,0,Laptop & Accessory,High,Single,0,3
53427,41,Male,1,0,Fashion,Critical,Single,0,3
53428,38,Female,1,0,Laptop & Accessory,High,Single,0,3
53429,39,Female,1,0,Grocery,Critical,Divorced,0,2
53430,42,Female,1,0,Laptop & Accessory,High,Divorced,0,2
53431,37,Male,1,0,Mobile Phone,High,Married,0,2
53432,36,Male,3,0,Others,Critical,Divorced,0,3
53433,42,Male,1,0,Mobile Phone,High,Divorced,0,2
53434,34,Female,1,0,Grocery,High,Single,1,2
53435,36,Female,1,1,Laptop & Accessory,Medium,Divorced,0,4
53436,37,Male,1,0,Laptop & Accessory,High,Divorced,1,4
53437,41,Female,1,0,Others,High,Married,0,3
53438,36,Male,3,0,Laptop & Accessory,Medium,Single,1,2
53439,39,Male,3,1,Laptop & Accessory,Medium,Single,0,5
53440,35,Female,3,1,Others,High,Divorced,0,2
53441,37,Female,3,0,Grocery,High,Divorced,1,2
53442,36,Female,3,0,Laptop & Accessory,Medium,Divorced,0,3
53443,35,Female,1,1,Mobile Phone,Critical,Single,0,5
53444,41,Female,1,0,Fashion,High,Single,1,5
53445,43,Female,3,0,Mobile Phone,Medium,Single,0,2
53446,43,Female,3,0,Grocery,High,Divorced,0,2
53447,35,Female,1,0,Mobile Phone,High,Single,0,3
53448,39,Male,3,0,Laptop & Accessory,Critical,Married,0,2
53449,35,Male,3,0,Fashion,Medium,Divorced,1,2
53450,34,Male,2,0,Mobile Phone,Critical,Single,0,4
53451,37,Female,3,0,Fashion,High,Divorced,0,4
53452,43,Male,1,1,Laptop & Accessory,High,Married,0,3
53453,35,Male,1,1,Mobile Phone,Medium,Divorced,1,5
53454,38,Female,3,0,Mobile Phone,High,Divorced,1,3
53455,39,Male,3,0,Mobile Phone,High,Divorced,0,4
53456,42,Male,1,0,Mobile Phone,Medium,Divorced,0,3
53457,41,Male,1,0,Others,Medium,Divorced,1,3
53458,38,Female,1,0,Laptop & Accessory,Critical,Single,0,4
