CustomerID,OrderCount,LastPurchaseDate,Sales,DaySinceLastOrder
51432,4,7/28/15,$140.00 ,2
51433,5,5/17/15,$211.00 ,17
51434,2,9/17/15,$117.00 ,1
51435,1,11/15/15,$118.00 ,0
51437,1,2010/8/15,$72.00 ,3
51438,1,2007/5/15,$54.00 ,8
51439,1,9/16/15,$114.00 ,0
51440,2,9/13/15,$231.00 ,0
51442,1,2011/6/15,$211.00 ,4
51443,1,10/25/15,$117.00 ,2
51445,2,11/20/15,$250.00 ,2
51446,1,2010/2/15,$72.00 ,0
51447,1,2003/6/15,$54.00 ,3
51448,1,2001/5/15,$114.00 ,0
51449,1,2003/6/15,$231.00 ,0
51450,1,8/16/15,$140.00 ,1
51451,1,2002/11/15,$211.00 ,7
51452,3,2009/6/15,$117.00 ,7
51453,15,4/25/15,$118.00 ,8
51454,8,5/18/15,$250.00 ,7
51455,1,2009/4/15,$72.00 ,0
51456,1,7/22/15,$54.00 ,8
51457,1,5/26/15,$114.00 ,1
51458,1,10/22/15,$231.00 ,0
51459,2,3/30/15,$140.00 ,2
51460,1,2/17/15,$211.00 ,3
51461,2,2011/7/15,$117.00 ,3
51462,1,9/25/15,$118.00 ,0
51463,,10/23/15,$250.00 ,12
51464,1,4/26/15,$72.00 ,8
51465,2,2002/2/15,$54.00 ,2
51466,1,11/18/15,$114.00 ,7
51467,1,2002/1/15,$231.00 ,7
51468,7,2/21/15,$140.00 ,8
51469,9,2005/7/15,$211.00 ,9
51470,13,2007/10/15,$117.00 ,8
51471,7,9/21/15,$118.00 ,9
51472,12,2002/7/15,$250.00 ,8
51473,,2001/1/15,$72.00 ,2
51474,1,3/26/15,$54.00 ,3
51475,1,6/25/15,$114.00 ,0
51476,1,2008/7/15,$231.00 ,2
51477,1,2003/8/15,$140.00 ,0
51478,1,11/30/15,$211.00 ,3
51479,1,5/29/15,$117.00 ,4
51480,1,2010/10/15,$118.00 ,0
51481,1,8/16/15,$250.00 ,9
51482,1,2009/9/15,$72.00 ,0
51483,1,2012/8/15,$54.00 ,8
51484,2,2/18/15,$114.00 ,8
51485,,1/15/15,$231.00 ,0
51486,,7/19/15,$140.00 ,2
51487,1,7/22/15,$211.00 ,2
51488,3,6/16/15,$117.00 ,0
51489,1,2/25/15,$118.00 ,4
51490,1,2011/3/15,$250.00 ,0
51491,1,5/17/15,$72.00 ,9
51492,1,8/21/15,$54.00 ,3
51493,1,2/16/15,$114.00 ,2
51494,1,11/22/15,$231.00 ,0
51495,1,11/25/15,$140.00 ,3
51496,10,5/21/15,$211.00 ,8
51497,4,2006/7/15,$117.00 ,7
51498,,3/29/15,$118.00 ,11
51499,1,2003/3/15,$250.00 ,0
51500,2,5/29/15,$72.00 ,7
51501,9,10/18/15,$54.00 ,5
51502,5,2008/12/15,$114.00 ,7
51503,,2/20/15,$231.00 ,3
51504,1,2005/4/15,$140.00 ,2
51505,1,11/18/15,$211.00 ,4
51506,,4/19/15,$117.00 ,8
51507,1,5/29/15,$118.00 ,2
51508,1,4/14/15,$250.00 ,2
51509,1,2008/2/15,$72.00 ,0
51510,1,10/22/15,$54.00 ,0
51511,2,2/20/15,$114.00 ,10
51512,1,2004/5/15,$231.00 ,0
51513,2,5/18/15,$140.00 ,2
51514,1,2004/1/15,$211.00 ,7
51515,1,2007/9/15,$117.00 ,3
51516,2,6/17/15,$118.00 ,1
51517,1,3/24/15,$250.00 ,0
51518,12,11/15/15,$72.00 ,8
51519,1,2009/6/15,$54.00 ,6
51520,4,6/25/15,$114.00 ,4
51521,1,8/28/15,$231.00 ,2
51522,1,2011/2/15,$140.00 ,0
51523,1,8/24/15,$211.00 ,3
51524,5,11/20/15,$117.00 ,
51525,2,2002/11/15,$118.00 ,8
51526,1,4/21/15,$250.00 ,0
51527,4,10/23/15,$72.00 ,12
51528,1,8/13/15,$54.00 ,9
51529,1,2007/7/15,$114.00 ,7
51530,4,10/13/15,$231.00 ,3
51531,15,12/30/15,$140.00 ,15
51532,7,1/24/15,$211.00 ,7
51533,4,5/18/15,$117.00 ,3
51534,15,10/14/15,$118.00 ,6
51536,1,10/25/15,$72.00 ,0
51537,2,12/25/15,$54.00 ,1
51538,5,5/20/15,$114.00 ,11
51539,1,10/24/15,$231.00 ,2
51540,2,2010/11/15,$140.00 ,1
51541,2,4/19/15,$211.00 ,2
51542,1,2011/3/15,$117.00 ,7
51543,5,2006/10/15,$118.00 ,7
51544,1,12/13/15,$250.00 ,1
51545,1,2008/1/15,$72.00 ,3
51546,5,2010/4/15,$54.00 ,9
51547,2,1/14/15,$114.00 ,2
51548,4,11/27/15,$231.00 ,7
51549,1,2011/9/15,$140.00 ,4
51550,1,5/23/15,$211.00 ,3
51551,2,9/25/15,$117.00 ,2
51552,1,2001/4/15,$118.00 ,4
51553,1,6/26/15,$250.00 ,7
51554,2,2006/9/15,$72.00 ,30
51555,1,7/16/15,$54.00 ,2
51556,7,2004/11/15,$114.00 ,7
51557,1,2/23/15,$231.00 ,4
51558,1,7/24/15,$140.00 ,0
51559,2,6/27/15,$211.00 ,13
51560,1,5/28/15,$117.00 ,6
51562,4,6/20/15,$250.00 ,5
51563,1,2003/3/15,$72.00 ,15
51564,3,2008/8/15,$54.00 ,7
51565,1,2005/6/15,$114.00 ,9
51566,1,3/16/15,$231.00 ,0
51567,1,2/21/15,$140.00 ,0
51568,2,2001/11/15,$211.00 ,11
51569,1,11/30/15,$117.00 ,2
51570,2,2006/12/15,$118.00 ,2
51571,2,10/21/15,$250.00 ,2
51572,1,2006/1/15,$72.00 ,2
51573,1,2004/1/15,$54.00 ,4
51574,1,2010/5/15,$114.00 ,1
51575,4,2005/10/15,$231.00 ,4
51576,1,12/29/15,$140.00 ,8
51577,7,5/16/15,$211.00 ,4
51578,1,5/27/15,$117.00 ,7
51579,1,11/23/15,$118.00 ,4
51580,1,6/19/15,$250.00 ,1
51582,1,2012/8/15,$54.00 ,0
51583,7,9/14/15,$114.00 ,2
51584,6,2005/7/15,$231.00 ,10
51585,1,4/23/15,$140.00 ,3
51586,2,10/26/15,$211.00 ,2
51587,1,4/22/15,$117.00 ,2
51588,1,6/16/15,$118.00 ,0
51589,15,1/27/15,$250.00 ,7
51590,2,2/25/15,$72.00 ,1
51592,1,10/31/15,$114.00 ,2
51593,1,12/15/15,$231.00 ,2
51594,1,7/18/15,$140.00 ,2
51595,1,9/16/15,$211.00 ,2
51596,1,10/15/15,$117.00 ,3
51597,1,2006/6/15,$118.00 ,6
51598,9,2012/9/15,$250.00 ,9
51599,2,4/24/15,$72.00 ,15
51600,1,2002/6/15,$54.00 ,9
51601,,2005/4/15,$114.00 ,0
51602,11,1/27/15,$231.00 ,9
51603,1,3/30/15,$140.00 ,3
51604,1,8/17/15,$211.00 ,1
51605,2,2006/11/15,$117.00 ,2
51606,11,3/23/15,$118.00 ,8
51607,1,3/19/15,$250.00 ,7
51608,1,2012/2/15,$72.00 ,2
51609,1,3/28/15,$54.00 ,2
51610,1,2003/4/15,$114.00 ,0
51611,1,12/16/15,$231.00 ,7
51612,2,12/25/15,$140.00 ,0
51613,1,11/21/15,$211.00 ,7
51615,2,2003/5/15,$118.00 ,0
51616,3,9/18/15,$250.00 ,7
51617,1,10/22/15,$72.00 ,0
51618,1,2011/12/15,$54.00 ,9
51619,2,2005/1/15,$114.00 ,2
51620,1,2004/10/15,$231.00 ,7
51622,1,2006/8/15,$211.00 ,2
51623,1,11/18/15,$117.00 ,3
51624,9,9/19/15,$118.00 ,8
51625,5,5/24/15,$250.00 ,8
51626,1,5/21/15,$72.00 ,7
51627,4,9/23/15,$54.00 ,
51628,1,4/20/15,$114.00 ,4
51629,,2004/3/15,$231.00 ,0
51630,1,2004/3/15,$140.00 ,1
51631,1,2010/12/15,$211.00 ,5
51632,12,9/19/15,$117.00 ,8
51633,1,8/23/15,$118.00 ,5
51634,3,3/27/15,$250.00 ,7
51635,1,11/19/15,$72.00 ,1
51636,1,7/29/15,$54.00 ,
51637,5,2003/4/15,$114.00 ,13
51638,1,11/18/15,$231.00 ,4
51639,1,12/23/15,$140.00 ,0
51640,5,2012/4/15,$211.00 ,8
51642,4,7/22/15,$118.00 ,1
51643,1,2/24/15,$250.00 ,8
51644,1,4/20/15,$72.00 ,1
51645,2,6/17/15,$54.00 ,2
51647,11,2010/11/15,$231.00 ,15
51648,2,7/30/15,$140.00 ,2
51649,1,2004/9/15,$211.00 ,6
51650,1,2001/1/15,$117.00 ,4
51651,,2001/4/15,$118.00 ,9
51652,1,7/26/15,$250.00 ,7
51653,15,12/30/15,$72.00 ,12
51654,1,2009/7/15,$54.00 ,2
51655,1,2004/12/15,$114.00 ,2
51656,1,2007/1/15,$231.00 ,2
51657,2,3/26/15,$140.00 ,2
51658,1,2008/6/15,$211.00 ,0
51659,4,4/13/15,$117.00 ,7
51660,1,8/30/15,$118.00 ,7
51661,,2012/8/15,$250.00 ,2
51663,1,11/30/15,$54.00 ,2
51664,5,2008/4/15,$114.00 ,9
51665,1,2011/7/15,$231.00 ,2
51666,1,2002/5/15,$140.00 ,2
51667,1,2010/7/15,$211.00 ,0
51668,11,2008/6/15,$117.00 ,
51669,1,11/13/15,$118.00 ,5
51670,1,2001/4/15,$250.00 ,2
51671,1,6/25/15,$72.00 ,2
51672,1,9/29/15,$54.00 ,2
51673,7,4/29/15,$114.00 ,8
51674,3,1/18/15,$231.00 ,9
51675,1,2009/1/15,$140.00 ,0
51676,1,7/27/15,$211.00 ,4
51677,1,3/16/15,$117.00 ,3
51678,7,8/17/15,$118.00 ,5
51679,1,2005/6/15,$250.00 ,4
51680,7,2006/6/15,$72.00 ,7
51681,1,2007/5/15,$54.00 ,0
51682,1,9/25/15,$114.00 ,0
51683,7,2002/1/15,$231.00 ,8
51684,1,2/27/15,$140.00 ,5
51685,,2008/1/15,$211.00 ,10
51686,10,2012/5/15,$117.00 ,11
51687,4,11/24/15,$118.00 ,13
51688,9,12/30/15,$250.00 ,
51689,1,2003/7/15,$72.00 ,4
51690,1,8/23/15,$54.00 ,1
51691,1,2005/5/15,$114.00 ,0
51692,,2001/8/15,$231.00 ,2
51693,6,2004/3/15,$140.00 ,
51695,7,2010/1/15,$117.00 ,7
51696,1,6/18/15,$118.00 ,4
51697,1,2012/11/15,$250.00 ,6
51698,1,2011/6/15,$72.00 ,3
51699,11,8/25/15,$54.00 ,6
51700,1,5/24/15,$114.00 ,9
51701,1,2008/3/15,$231.00 ,8
51702,3,2008/8/15,$140.00 ,3
51703,5,2006/12/15,$211.00 ,7
51704,1,12/16/15,$117.00 ,0
51705,1,2006/11/15,$118.00 ,2
51706,1,2006/1/15,$250.00 ,2
51707,1,9/29/15,$72.00 ,2
51708,1,4/17/15,$54.00 ,2
51709,7,1/27/15,$114.00 ,7
51710,2,3/16/15,$231.00 ,2
51711,7,4/14/15,$140.00 ,4
51712,1,2010/10/15,$211.00 ,2
51713,,2003/7/15,$117.00 ,8
51714,1,2002/2/15,$118.00 ,0
51715,6,4/20/15,$250.00 ,9
51716,1,11/13/15,$72.00 ,0
51717,1,1/31/15,$54.00 ,2
51718,,5/31/15,$114.00 ,4
51719,1,10/20/15,$231.00 ,0
51720,1,2011/6/15,$140.00 ,7
51721,7,2003/1/15,$211.00 ,7
51722,3,7/14/15,$117.00 ,7
51723,1,2005/5/15,$118.00 ,8
51724,4,2010/7/15,$250.00 ,8
51725,1,8/17/15,$72.00 ,
51726,1,7/18/15,$54.00 ,2
51727,1,2/14/15,$114.00 ,3
51728,1,3/30/15,$231.00 ,0
51729,9,2/26/15,$140.00 ,11
51730,2,2008/1/15,$211.00 ,2
51731,8,10/17/15,$117.00 ,
51732,11,2012/6/15,$118.00 ,10
51733,1,2007/7/15,$250.00 ,7
51734,,2001/4/15,$72.00 ,7
51735,7,2003/2/15,$54.00 ,7
51737,1,3/28/15,$231.00 ,2
51738,11,12/24/15,$140.00 ,9
51739,1,2008/8/15,$211.00 ,4
51740,1,2011/7/15,$117.00 ,7
51741,1,2011/3/15,$118.00 ,7
51742,2,5/30/15,$250.00 ,2
51743,1,7/18/15,$72.00 ,9
51744,8,2/18/15,$54.00 ,9
51745,13,2004/12/15,$114.00 ,3
51746,1,7/17/15,$231.00 ,0
51748,1,2007/4/15,$211.00 ,1
51749,1,1/29/15,$117.00 ,1
51750,1,2/19/15,$118.00 ,0
51751,1,11/30/15,$250.00 ,4
51752,1,12/20/15,$72.00 ,3
51753,1,12/20/15,$54.00 ,0
51754,9,2009/10/15,$114.00 ,8
51755,1,11/24/15,$231.00 ,2
51756,1,2007/10/15,$140.00 ,7
51757,2,2007/11/15,$211.00 ,2
51758,1,2008/4/15,$117.00 ,2
51759,1,11/19/15,$118.00 ,7
51760,1,5/19/15,$250.00 ,4
51761,2,4/29/15,$72.00 ,
51762,4,2008/6/15,$54.00 ,10
51763,1,1/25/15,$114.00 ,7
51764,1,11/29/15,$231.00 ,13
51765,1,12/21/15,$140.00 ,2
51766,1,5/13/15,$211.00 ,2
51767,1,9/24/15,$117.00 ,0
51768,,6/14/15,$118.00 ,0
51769,1,11/16/15,$250.00 ,2
51771,1,5/27/15,$54.00 ,0
51772,1,2004/12/15,$114.00 ,7
51773,1,1/14/15,$231.00 ,
51774,6,7/17/15,$140.00 ,7
51775,2,2001/7/15,$211.00 ,2
51776,7,11/17/15,$117.00 ,7
51777,1,2008/11/15,$118.00 ,0
51778,1,9/25/15,$250.00 ,2
51779,1,2001/4/15,$72.00 ,0
51780,1,4/27/15,$54.00 ,12
51782,1,2011/12/15,$231.00 ,2
51783,1,7/31/15,$140.00 ,7
51784,2,8/25/15,$211.00 ,2
51785,1,6/19/15,$117.00 ,0
51786,1,11/21/15,$118.00 ,3
51787,1,7/28/15,$250.00 ,0
51788,7,11/30/15,$72.00 ,7
51789,1,1/31/15,$54.00 ,3
51790,1,4/19/15,$114.00 ,0
51791,2,1/26/15,$231.00 ,2
51792,1,9/24/15,$140.00 ,0
51793,1,4/25/15,$211.00 ,2
51795,1,1/13/15,$118.00 ,0
51796,1,9/18/15,$250.00 ,4
51797,1,8/21/15,$72.00 ,7
51798,1,7/17/15,$54.00 ,
51799,1,4/26/15,$114.00 ,7
51800,2,2/13/15,$231.00 ,2
51801,1,8/17/15,$140.00 ,4
51802,1,2009/5/15,$211.00 ,2
51803,1,2/17/15,$117.00 ,3
51804,1,4/14/15,$118.00 ,0
51805,1,1/22/15,$250.00 ,4
51806,1,2012/8/15,$72.00 ,2
51807,9,10/24/15,$54.00 ,0
51808,1,3/28/15,$114.00 ,0
51809,12,2008/8/15,$231.00 ,17
51810,1,1/18/15,$140.00 ,3
51811,1,12/24/15,$211.00 ,2
51812,1,11/22/15,$117.00 ,1
51813,,3/30/15,$118.00 ,9
51814,1,1/31/15,$250.00 ,0
51815,1,5/27/15,$72.00 ,2
51816,1,12/24/15,$54.00 ,2
51817,3,2005/12/15,$114.00 ,12
51818,1,3/13/15,$231.00 ,2
51819,1,9/21/15,$140.00 ,2
51820,1,2006/4/15,$211.00 ,3
51821,10,2004/5/15,$117.00 ,7
51822,3,4/27/15,$118.00 ,2
51823,1,5/30/15,$250.00 ,6
51824,,2011/1/15,$72.00 ,7
51825,4,9/16/15,$54.00 ,4
51826,1,10/29/15,$114.00 ,7
51827,1,2008/1/15,$231.00 ,8
51828,1,2009/5/15,$140.00 ,2
51829,1,2001/2/15,$211.00 ,4
51830,1,6/13/15,$117.00 ,2
51831,1,1/14/15,$118.00 ,4
51832,1,5/25/15,$250.00 ,2
51833,1,2011/11/15,$72.00 ,2
51834,11,2012/8/15,$54.00 ,10
51835,1,6/15/15,$114.00 ,8
51836,1,6/19/15,$231.00 ,4
51837,1,11/20/15,$140.00 ,4
51839,1,2003/3/15,$117.00 ,0
51840,1,9/24/15,$118.00 ,0
51841,1,2007/11/15,$250.00 ,12
51842,1,2007/10/15,$72.00 ,2
51843,1,6/28/15,$54.00 ,4
51844,1,7/27/15,$114.00 ,
51845,1,2010/7/15,$231.00 ,1
51846,1,2005/12/15,$140.00 ,0
51847,7,2012/8/15,$211.00 ,8
51848,,3/29/15,$117.00 ,0
51849,15,6/27/15,$118.00 ,7
51850,6,2009/6/15,$250.00 ,7
51851,13,5/26/15,$72.00 ,11
51852,1,2011/5/15,$54.00 ,4
51853,1,1/30/15,$114.00 ,1
51854,4,2003/7/15,$231.00 ,3
51855,1,3/28/15,$140.00 ,0
51856,5,2012/3/15,$211.00 ,7
51857,1,2001/12/15,$117.00 ,2
51858,1,2007/3/15,$118.00 ,8
51859,,12/22/15,$250.00 ,7
51860,1,4/18/15,$72.00 ,3
51861,1,4/30/15,$54.00 ,2
51862,1,8/31/15,$114.00 ,0
51863,1,12/24/15,$231.00 ,0
51864,1,2001/6/15,$140.00 ,2
51865,2,2010/6/15,$211.00 ,0
51866,9,2/17/15,$117.00 ,7
51867,1,2007/11/15,$118.00 ,2
51868,6,2010/2/15,$250.00 ,7
51869,7,2010/3/15,$72.00 ,8
51870,1,2009/8/15,$54.00 ,10
51871,6,9/16/15,$114.00 ,9
51872,,2005/8/15,$231.00 ,13
51873,1,2009/10/15,$140.00 ,7
51874,1,5/19/15,$211.00 ,5
51875,5,4/29/15,$117.00 ,8
51876,3,2004/7/15,$118.00 ,7
51877,1,6/17/15,$250.00 ,0
51878,1,3/28/15,$72.00 ,2
51879,1,2003/4/15,$54.00 ,5
51881,1,2003/9/15,$231.00 ,
51882,1,2012/3/15,$140.00 ,0
51883,1,11/22/15,$211.00 ,
51884,1,8/23/15,$117.00 ,7
51885,1,12/18/15,$118.00 ,0
51886,1,2002/10/15,$250.00 ,3
51887,5,6/23/15,$72.00 ,7
51888,1,7/15/15,$54.00 ,0
51889,1,2001/12/15,$114.00 ,2
51891,1,8/16/15,$140.00 ,2
51892,11,6/15/15,$211.00 ,8
51893,7,2003/4/15,$117.00 ,7
51894,6,2006/5/15,$118.00 ,9
51895,1,11/14/15,$250.00 ,2
51896,2,3/15/15,$72.00 ,1
51897,1,2/17/15,$54.00 ,0
51898,4,2012/9/15,$114.00 ,3
51899,1,7/25/15,$231.00 ,9
51900,1,12/17/15,$140.00 ,4
51901,1,4/22/15,$211.00 ,4
51902,1,2003/8/15,$117.00 ,0
51903,10,2012/11/15,$118.00 ,7
51904,1,12/31/15,$250.00 ,6
51905,1,6/18/15,$72.00 ,2
51906,1,2005/1/15,$54.00 ,0
51907,1,8/25/15,$114.00 ,3
51908,1,2012/12/15,$231.00 ,2
51909,1,10/31/15,$140.00 ,2
51910,5,8/15/15,$211.00 ,7
51911,1,2006/6/15,$117.00 ,3
51912,1,2003/12/15,$118.00 ,0
51913,1,6/27/15,$250.00 ,0
51914,2,11/29/15,$72.00 ,2
51915,1,2012/10/15,$54.00 ,0
51916,1,2009/12/15,$114.00 ,0
51917,4,10/21/15,$231.00 ,7
51918,,2006/12/15,$140.00 ,2
51919,1,2003/9/15,$211.00 ,2
51920,1,2003/12/15,$117.00 ,6
51921,1,4/14/15,$118.00 ,2
51922,1,1/18/15,$250.00 ,2
51923,1,8/25/15,$72.00 ,1
51924,2,5/20/15,$54.00 ,2
51925,1,12/27/15,$114.00 ,2
51926,1,5/29/15,$231.00 ,5
51927,1,11/26/15,$140.00 ,0
51928,8,11/30/15,$211.00 ,10
51929,8,11/18/15,$117.00 ,8
51930,1,4/30/15,$118.00 ,0
51931,1,5/28/15,$250.00 ,2
51932,7,2007/9/15,$72.00 ,8
51933,1,2009/2/15,$54.00 ,2
51934,11,9/13/15,$114.00 ,8
51935,4,2/20/15,$231.00 ,7
51936,7,9/27/15,$140.00 ,1
51937,1,6/18/15,$211.00 ,2
51938,1,3/15/15,$117.00 ,1
51939,1,2004/5/15,$118.00 ,1
51940,9,11/14/15,$250.00 ,7
51941,1,7/16/15,$72.00 ,0
51942,1,8/27/15,$54.00 ,2
51943,1,11/25/15,$114.00 ,2
51944,1,2004/6/15,$231.00 ,5
51945,2,2001/8/15,$140.00 ,8
51946,2,2011/10/15,$211.00 ,2
51947,1,2007/9/15,$117.00 ,4
51948,1,1/18/15,$118.00 ,0
51949,3,2001/4/15,$250.00 ,8
51950,7,9/24/15,$72.00 ,7
51951,2,12/22/15,$54.00 ,0
51952,11,2009/2/15,$114.00 ,10
51953,1,2012/3/15,$231.00 ,8
51954,1,1/27/15,$140.00 ,3
51955,1,1/17/15,$211.00 ,8
51956,1,2011/12/15,$117.00 ,7
51957,7,7/13/15,$118.00 ,
51958,1,10/16/15,$250.00 ,7
51959,1,4/23/15,$72.00 ,12
51960,,9/23/15,$54.00 ,3
51961,12,11/25/15,$114.00 ,6
51962,2,2/18/15,$231.00 ,2
51963,1,2009/9/15,$140.00 ,7
51964,2,12/26/15,$211.00 ,10
51965,2,11/15/15,$117.00 ,2
51966,3,12/30/15,$118.00 ,7
51967,1,2012/3/15,$250.00 ,
51968,1,2005/3/15,$72.00 ,0
51969,1,2012/9/15,$54.00 ,4
51970,,9/25/15,$114.00 ,13
51971,7,2007/12/15,$231.00 ,7
51972,1,2003/6/15,$140.00 ,0
51974,2,3/22/15,$117.00 ,2
51975,2,2004/5/15,$118.00 ,2
51976,4,2006/2/15,$250.00 ,3
51977,1,2012/4/15,$72.00 ,2
51978,3,2004/10/15,$54.00 ,6
51979,1,11/25/15,$114.00 ,
51980,2,1/25/15,$231.00 ,3
51981,1,5/20/15,$140.00 ,7
51982,2,11/29/15,$211.00 ,2
51983,2,7/17/15,$117.00 ,2
51984,1,6/25/15,$118.00 ,0
51985,4,10/28/15,$250.00 ,7
51986,1,2003/5/15,$72.00 ,1
51987,1,3/14/15,$54.00 ,0
51988,1,1/20/15,$114.00 ,16
51989,7,1/22/15,$231.00 ,8
51990,1,6/30/15,$140.00 ,4
51991,3,8/28/15,$211.00 ,1
51992,1,10/18/15,$117.00 ,2
51993,1,10/20/15,$118.00 ,3
51994,1,1/28/15,$250.00 ,4
51996,1,9/30/15,$54.00 ,4
51997,1,5/15/15,$114.00 ,9
51998,1,7/17/15,$231.00 ,2
51999,2,2001/1/15,$140.00 ,0
52000,1,4/13/15,$211.00 ,1
52001,1,7/19/15,$117.00 ,2
52002,1,7/24/15,$118.00 ,3
52003,1,5/15/15,$250.00 ,4
52004,1,10/27/15,$72.00 ,1
52005,4,9/24/15,$54.00 ,3
52006,4,2004/9/15,$114.00 ,12
52007,1,2009/7/15,$231.00 ,3
52008,1,2009/1/15,$140.00 ,2
52009,1,1/18/15,$211.00 ,2
52010,3,2009/4/15,$117.00 ,7
52011,1,8/15/15,$118.00 ,2
52012,14,6/30/15,$250.00 ,9
52013,1,6/21/15,$72.00 ,0
52014,1,2/17/15,$54.00 ,0
52015,1,3/27/15,$114.00 ,4
52016,1,2007/9/15,$231.00 ,3
52017,1,2011/5/15,$140.00 ,0
52018,3,2006/9/15,$211.00 ,
52019,1,2008/3/15,$117.00 ,2
52020,3,1/20/15,$118.00 ,0
52021,1,8/31/15,$250.00 ,5
52022,1,3/19/15,$72.00 ,7
52023,13,5/21/15,$54.00 ,8
52024,2,4/28/15,$114.00 ,2
52025,1,6/25/15,$231.00 ,2
52026,2,2/25/15,$140.00 ,1
52028,1,5/25/15,$117.00 ,4
52029,6,12/21/15,$118.00 ,8
52030,1,7/15/15,$250.00 ,0
52031,1,2005/4/15,$72.00 ,0
52032,1,2006/11/15,$54.00 ,0
52033,7,8/15/15,$114.00 ,8
52034,1,2012/12/15,$231.00 ,2
52035,1,3/26/15,$140.00 ,3
52036,7,3/22/15,$211.00 ,7
52037,7,2003/7/15,$117.00 ,3
52038,1,10/22/15,$118.00 ,0
52039,1,1/29/15,$250.00 ,
52040,1,10/15/15,$72.00 ,6
52041,7,10/18/15,$54.00 ,5
52042,1,9/29/15,$114.00 ,2
52043,1,10/24/15,$231.00 ,7
52044,1,8/26/15,$140.00 ,0
52045,4,2011/12/15,$211.00 ,17
52046,2,2012/10/15,$117.00 ,3
52048,1,1/25/15,$250.00 ,1
52049,1,10/21/15,$72.00 ,8
52050,1,1/14/15,$54.00 ,1
52051,4,2010/1/15,$114.00 ,11
52053,1,10/31/15,$140.00 ,3
52054,1,2004/2/15,$211.00 ,3
52055,1,2005/3/15,$117.00 ,
52056,1,2002/6/15,$118.00 ,2
52057,1,2012/7/15,$250.00 ,3
52058,,3/22/15,$72.00 ,0
52059,1,6/30/15,$54.00 ,0
52060,1,9/30/15,$114.00 ,4
52061,2,10/24/15,$231.00 ,2
52062,1,11/22/15,$140.00 ,2
52063,2,7/16/15,$211.00 ,2
52064,1,2005/8/15,$117.00 ,3
52065,1,2/14/15,$118.00 ,3
52066,5,2012/3/15,$250.00 ,15
52068,7,5/16/15,$54.00 ,8
52069,1,4/28/15,$114.00 ,2
52070,1,10/16/15,$231.00 ,3
52071,1,1/28/15,$140.00 ,2
52072,3,8/19/15,$211.00 ,4
52073,5,4/16/15,$117.00 ,3
52074,1,10/18/15,$118.00 ,2
52075,1,4/21/15,$250.00 ,3
52076,1,2008/8/15,$72.00 ,2
52077,1,6/29/15,$54.00 ,2
52078,2,2012/4/15,$114.00 ,
52079,4,6/26/15,$231.00 ,8
52080,1,3/30/15,$140.00 ,0
52081,,11/14/15,$211.00 ,8
52082,2,7/14/15,$117.00 ,2
52083,7,7/17/15,$118.00 ,7
52084,1,6/17/15,$250.00 ,9
52085,14,2003/6/15,$72.00 ,7
52086,1,3/31/15,$54.00 ,4
52087,1,8/26/15,$114.00 ,3
52088,1,4/23/15,$231.00 ,1
52090,1,5/16/15,$211.00 ,3
52091,7,2005/7/15,$117.00 ,1
52092,1,7/22/15,$118.00 ,2
52093,1,2001/9/15,$250.00 ,0
52094,1,4/13/15,$72.00 ,0
52095,1,9/27/15,$54.00 ,2
52097,1,2006/12/15,$231.00 ,0
52098,4,2003/6/15,$140.00 ,11
52099,1,2009/6/15,$211.00 ,2
52100,1,2/21/15,$117.00 ,2
52101,1,2012/4/15,$118.00 ,0
52102,2,2009/6/15,$250.00 ,2
52103,2,12/28/15,$72.00 ,2
52104,1,2012/3/15,$54.00 ,0
52105,1,2/22/15,$114.00 ,0
52106,1,2/27/15,$231.00 ,3
52107,1,2010/3/15,$140.00 ,2
52108,1,2008/5/15,$211.00 ,4
52109,5,2/17/15,$117.00 ,2
52110,1,2005/3/15,$118.00 ,7
52111,1,2010/4/15,$250.00 ,7
52112,1,2012/8/15,$72.00 ,0
52113,1,1/17/15,$54.00 ,0
52114,1,10/13/15,$114.00 ,1
52115,,1/25/15,$231.00 ,11
52116,1,4/18/15,$140.00 ,2
52117,1,2008/1/15,$211.00 ,0
52118,1,3/25/15,$117.00 ,0
52119,1,2007/10/15,$118.00 ,7
52120,2,2006/5/15,$250.00 ,17
52121,3,1/15/15,$72.00 ,9
52122,1,2001/12/15,$54.00 ,0
52123,1,5/30/15,$114.00 ,0
52124,8,12/29/15,$231.00 ,5
52125,1,4/19/15,$140.00 ,0
52126,6,2001/6/15,$211.00 ,3
52127,3,1/26/15,$117.00 ,7
52128,1,8/13/15,$118.00 ,4
52129,11,9/16/15,$250.00 ,46
52130,1,2002/11/15,$72.00 ,8
52131,1,2/13/15,$54.00 ,2
52132,1,12/19/15,$114.00 ,0
52133,7,2006/8/15,$231.00 ,8
52134,1,2012/6/15,$140.00 ,0
52135,,11/14/15,$211.00 ,2
52136,7,8/14/15,$117.00 ,7
52137,1,2008/4/15,$118.00 ,3
52138,1,3/14/15,$250.00 ,8
52139,1,9/20/15,$72.00 ,7
52140,,9/19/15,$54.00 ,0
52141,2,2004/10/15,$114.00 ,7
52142,1,10/17/15,$231.00 ,7
52143,1,2004/3/15,$140.00 ,2
52144,6,1/29/15,$211.00 ,0
52145,1,5/15/15,$117.00 ,0
52146,1,12/13/15,$118.00 ,2
52147,1,12/16/15,$250.00 ,2
